label,run_id,exit_code,start,end,wall_seconds,objective_mode,actual_horizon_days,n_combos,is_best_oos_ir,is_best_oos_ar,is_best_oos_mdd,is_best_oos_cr,oracle_oos_ir,oracle_oos_ar,oracle_oos_mdd,oracle_oos_cr
A02_4o_seed01,20260515_110506_A02_4o_seed01,0,2026-05-15 11:05:06,2026-05-15 11:40:19,2113,calmar,5,18,0.08178553037305733,0.02182837389848801,-0.2077367826273342,,0.12966477309678331,0.03485305719240821,-0.11494489340961486,
A02_4o_seed03,20260515_110506_A02_4o_seed03,0,2026-05-15 11:05:06,2026-05-15 11:53:48,2922,calmar,6,10,-0.9262413634048757,-0.32400630376265,-0.43733148329144433,,-0.23783851316801596,-0.06892899096453634,-0.3624750156402588,
A02_4o_seed04,20260515_110506_A02_4o_seed04,0,2026-05-15 11:05:06,2026-05-15 12:54:46,6580,calmar,5,42,-0.9496322317095928,-0.25163299540069317,-0.39134054414431263,,0.4213426071814361,0.11691198621356347,-0.29278930668036146,
A02_4o_seed02,20260515_110506_A02_4o_seed02,0,2026-05-15 11:05:06,2026-05-15 13:06:36,7290,calmar,5,81,-0.9149216108107527,-0.2774519239535003,-0.40424261417142937,,1.203669670404745,0.4065995134914974,-0.29216862682501454,
A02_4o_seed05,20260515_110506_A02_4o_seed05,0,2026-05-15 11:05:06,2026-05-15 14:20:30,11724,calmar,6,117,-0.6259299062992729,-0.13207811957622262,-0.35055141830444336,,-0.2956421538182386,-0.07398726942208898,-0.3439984062115351,
