label,run_id,exit_code,start,end,wall_seconds,objective_mode,actual_horizon_days,n_combos,is_best_oos_ir,is_best_oos_ar,is_best_oos_mdd,is_best_oos_cr,oracle_oos_ir,oracle_oos_ar,oracle_oos_mdd,oracle_oos_cr
SP_4o_paper_A02_seed03,20260516_044033_SP_4o_paper_A02_seed03,0,2026-05-16 04:40:33,2026-05-16 05:16:50,2177,calmar,8,11,-0.6384914618738324,-0.1940857955962539,-0.2582798096595359,,0.4415681210857784,0.1385400241347029,-0.11654959309336138,
SP_4o_paper_A02_seed05,20260516_044033_SP_4o_paper_A02_seed05,0,2026-05-16 04:40:33,2026-05-16 05:30:24,2991,calmar,5,42,0.927580346965958,0.5962357317196739,-0.22007409986654897,,0.927580346965958,0.5962357317196739,-0.22007409986654897,
SP_4o_paper_A02_seed01,20260516_044033_SP_4o_paper_A02_seed01,0,2026-05-16 04:40:33,2026-05-16 05:37:41,3428,calmar,5,50,-1.772684936605496,-0.4871560072615942,-0.6491253176132835,,0.11749726997464895,0.031997499627749094,-0.25651984060378297,
SP_4o_paper_A02_seed04,20260516_044033_SP_4o_paper_A02_seed04,0,2026-05-16 04:40:33,2026-05-16 05:56:20,4547,calmar,5,48,0.07644609041340984,0.02173311122908354,-0.21160612051719746,,0.8524075162004964,0.22804299913469947,-0.20475588186581933,
SP_4o_paper_A02_seed02,20260516_044033_SP_4o_paper_A02_seed02,0,2026-05-16 04:40:33,2026-05-16 06:16:52,5779,calmar,3,37,-0.7079974241945802,-0.2130781019580206,-0.375208013235955,,0.24404978195272942,0.07927546622598441,-0.22108202927339646,
SP_4o_panic_A02_seed01,20260516_053746_SP_4o_panic_A02_seed01,0,2026-05-16 05:37:46,2026-05-16 06:33:53,3367,calmar,3,40,-0.9607819308536546,-0.30427151611266456,-0.4250570556556175,,0.42801951403661465,0.1475757102542242,-0.16761262993017834,
SP_4o_volcomp_A02_seed01,20260516_053025_SP_4o_volcomp_A02_seed01,0,2026-05-16 05:30:25,2026-05-16 07:32:51,7346,calmar,5,147,-0.9491602240036023,-0.3327436845812457,-0.5583608035655249,,1.2417239119159933,0.31513656214988495,-0.19500296529134115,
SP_4o_compressed_A02_seed01,20260516_051655_SP_4o_compressed_A02_seed01,0,2026-05-16 05:16:55,2026-05-16 08:29:16,11541,calmar,5,155,-0.38698614522637076,-0.1306868567975861,-0.2982003067848301,,1.1040398885935907,0.33069184827518466,-0.23349908435344696,
