run_id,outer_iter,hypothesis_id,backtest_mode,horizon_days,in_sample_period,out_sample_period,combo_idx,mode,threshold_q,optimal_thresholds,universe,region,qlib_market,provider_uri,benchmark_code,mean,std,annualized_return,information_ratio,max_drawdown,net_return
20260206_132904,root,BH_MR_PanicSelling_7D_v1,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,7,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,4.07419085376149e-05,0.01582351438373083,0.009696574231952346,0.03972161537840075,-0.44300891481414795,-0.09555226978456233
20260203_043924,outer_iter_1,TH_MR_PanicSelling_5D_v1,qlib_native,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,28,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,5.291084485600783e-05,0.020989508032475433,0.012592781075729864,0.03888937068241827,-0.8740690875693637,-0.18117277176140822
20260203_043924,outer_iter_1,TH_MR_PanicSelling_5D_v1,qlib_native,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,37,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,5.29108448560077e-05,0.020989508032475433,0.012592781075729831,0.03888937068241817,-0.8740690875693639,-0.18117277176140845
20260201_084203,outer_iter_1,BH_UM_Surge_3D_v1,qlib_native,3.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,5,fixed_q90,0.9,,,,,,,5.059108831572096e-05,0.02033376268627741,0.012040679019141588,0.03838351560762146,-0.726319461090146,-0.1698929005997093
20260201_084203,outer_iter_1,BH_UM_Surge_3D_v1,qlib_native,3.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,6,fixed_q90,0.9,,,,,,,5.059108831572082e-05,0.020333762686277415,0.012040679019141555,0.038383515607621356,-0.7263194610901463,-0.1698929005997084
20260206_142717,outer_iter_2,BH_MR_Exhaustion_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,39,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,3.457746731388475e-05,0.014160498176361783,0.00822943722070457,0.037670651009327816,-0.647360108176672,-0.07609225758854232
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,46,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,3.337719815411318e-05,0.014304577461158248,0.007943773160678938,0.035996752478621635,-0.6430058545170776,-0.07969828746722996
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,94,optuna,,"{'formula005': 0.6, 'formula009': 0.9, 'formula013': 0.65, 'formula010': 0.55, 'formula003_v2': 0.85}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,3.543857639183991e-05,0.015614998524165601,0.008434381181257899,0.0350124739306808,-0.5633354366817868,-0.09838053372791034
20260205_093220,outer_iter_2,BH_Continuation_TrendPullback_20MA_10D_v1,qlib_native,10.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,13,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,3.267709997018168e-05,0.014416357696032946,0.00777714979290324,0.0349684543119379,-0.5645481944084167,-0.08214422381927378
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,85,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,3.307959924348954e-05,0.014888753506002909,0.00787294461995051,0.03427601925113706,-0.6647158629990382,-0.08880014503055167
20260205_093103,outer_iter_1,BH_CV_Uptick_5D_v1,qlib_native,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,24,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,3.371021493995339e-05,0.01536394519541416,0.008023031155708907,0.03384910973815374,-0.5338467921014332,-0.09670881526236252
20260205_013521,outer_iter_1,TH_Uptrend_Pullback_10D_v1,qlib_native,10.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,25,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,4.1891490094702454e-05,0.019161431804454378,0.009970174642539183,0.03372766917270196,-0.5971426642796396,-0.15543098037105008
20260205_013521,outer_iter_1,TH_Uptrend_Pullback_10D_v1,qlib_native,10.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,53,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,3.0980261763826555e-05,0.014492042305425246,0.00737330229979072,0.03297949250266033,-0.616117440117306,-0.08524377059030253
20260203_063015,outer_iter_1,TH_MR_PanicSell_5D_v1,qlib_native,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,8,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,3.402489029629095e-05,0.016093437831514103,0.008097923890517247,0.03261642710419855,-0.5765189839371017,-0.10903163906787405
20260205_033043,outer_iter_1,BH_CT_Uptrend_Pullback_10D_v1,qlib_native,10.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,47,optuna,,"{'formula012': 0.75, 'formula006': 0.6, 'formula013': 0.75, 'formula007': 0.6, 'formula001': 0.75}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,3.899934053702501e-05,0.018546980523356214,0.009281843047811952,0.03243937856861319,-0.8596918941469418,-0.15006437664090155
20260201_084203,outer_iter_1,BH_UM_Surge_3D_v1,qlib_native,3.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,2,fixed_q90,0.9,,,,,,,4.039169669686755e-05,0.019319665593474634,0.009613223813854476,0.03225380605752042,-0.8254395587451758,-0.16029988716370835
20260201_084203,outer_iter_1,BH_UM_Surge_3D_v1,qlib_native,3.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,3,fixed_q90,0.9,,,,,,,4.0391696696867366e-05,0.019319665593474637,0.009613223813854432,0.032253806057520276,-0.8254395587451755,-0.16029988716370858
20260205_013950,outer_iter_1,BH_Trend_Pullback_20D_10D_v1,qlib_native,10.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,14,optuna,,"{'formula009': 0.6, 'formula012': 0.7, 'formula005_v1': 0.85, 'formula002': 0.75}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,4.0538271280313484e-05,0.01952224361617705,0.00964810856471461,0.0320349444451212,-0.6064735215602901,-0.16254057994500404
20260203_063015,outer_iter_4,TH_MR_StaggeredSell_8D_v1,qlib_native,8.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,35,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.7078958542264463e-05,0.01337834647608252,0.006444792133058942,0.03122611800820829,-0.5601275355521268,-0.07280684197984544
20260205_033043,outer_iter_2,BH_CT_Uptrend_Volume_Pullback_15D_v2,qlib_native,15.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,7,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,3.8477180353826076e-05,0.019108440469117197,0.009157568924210605,0.031064650644580534,-0.7266330849119902,-0.1581190640517014
20260206_142717,outer_iter_3,BH_MR_Exhaustion_5D_v3,qlib_legacy,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,62,optuna,,"{'formula014': 0.55, 'formula012': 0.7, 'formula004': 0.9, 'formula003_v1': 0.55, 'formula007': 0.55}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,3.6184651727692095e-05,0.01804208324021047,0.008611947111190718,0.030940419186554033,-0.6328512229734944,-0.140720749549059
20260205_013521,outer_iter_1,TH_Uptrend_Pullback_10D_v1,qlib_native,10.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,50,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.7373709403219894e-05,0.013953061634591485,0.0065149428379663345,0.030265832094010698,-0.4402541923628893,-0.08089090554308098
20260205_093103,outer_iter_3,BH_MR_VolCompression_9D_v3,qlib_native,9.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,23,optuna,,"{'formula011_v1': 0.9, 'formula005': 0.85, 'formula001': 0.55, 'formula014_v1': 0.6, 'formula007': 0.6}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,3.3710795904957636e-05,0.017283596142461947,0.008023169425379917,0.030090082256922834,-0.4957350040649617,-0.12923290687264577
20260206_142717,outer_iter_2,BH_MR_Exhaustion_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,4,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,3.364857350313519e-05,0.017479991915661828,0.008008360493746177,0.02969709091766349,-0.6587972360109429,-0.13352593532294132
20260207_113815,outer_iter_2,BH_MR_Recovery_Volume_Surge_6D_v1,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,6,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.6615783471428977e-05,0.013925884632689225,0.006334556466200097,0.029485258543675136,-0.5871244056443099,-0.08131389697775482
20260205_093103,outer_iter_3,BH_MR_VolCompression_9D_v3,qlib_native,9.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,59,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.3316406414549128e-05,0.012461152777447073,0.005549304726662692,0.028866350097709978,-0.3656352234600827,-0.06327837016893079
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,51,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.6417511575657292e-05,0.014211938803689915,0.006287367755006435,0.028676560224695332,-0.5932688184578028,-0.08570700039683787
20260206_142717,outer_iter_3,BH_MR_Exhaustion_5D_v3,qlib_legacy,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,16,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.5561642568113066e-05,0.013894969342441431,0.00608367093121091,0.028380473920384234,-0.6915321151940936,-0.08219179508528496
20260205_033043,outer_iter_3,BH_CT_Uptrend_LiquidityTest_7D_v3,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,59,optuna,,"{'formula012_v2': 0.55, 'formula008': 0.6, 'formula015': 0.55, 'formula005': 0.7, 'formula001': 0.75}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,3.238797432338471e-05,0.017858785451172164,0.007708337888965561,0.027978237017779704,-0.5496206561657755,-0.14063254761099309
20260205_071333,outer_iter_1,BH_Continuation_Pullback_21D_v1,qlib_native,21.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,16,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.940379886037654e-05,0.01629342543415007,0.006998104128769617,0.02784065985637763,-0.6247324872651717,-0.11637383085455821
20260205_093220,outer_iter_3,BH_Continuation_TrendPullback_20MA_7D_v1,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,2,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.375585367334809e-05,0.014007367913986284,0.005653893174256846,0.026163906242943014,-0.3735361679555703,-0.08505181200368783
20260205_093103,outer_iter_3,BH_MR_VolCompression_9D_v3,qlib_native,9.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,16,optuna,,"{'formula011_v1': 0.85, 'formula004': 0.6, 'formula003': 0.55, 'formula013': 0.55, 'formula009': 0.7}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.9362054322880898e-05,0.017549237681012582,0.0069881689288456535,0.025811703065542663,-0.7025439203648892,-0.1365565967238921
20260207_051736,outer_iter_1,BH_Continuation_Breakout_5D_v1,qlib_legacy,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,71,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.249412958227259e-05,0.013646331225440823,0.0053536028405808764,0.025429730807166952,-0.3597814376507056,-0.08192564059737428
20260205_093103,outer_iter_2,BH_Uptick_TrendCompression_12D_v2,qlib_native,12.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,42,optuna,,"{'formula012': 0.65, 'formula009': 0.55, 'formula004': 0.7, 'formula003': 0.7}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.914834575670578e-05,0.011690211226449723,0.004557306290095976,0.02526954260607531,-0.6607525573782378,-0.057170404080116644
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,101,optuna,,"{'formula005': 0.55, 'formula009': 0.75, 'formula014': 0.55, 'formula011': 0.8, 'formula002': 0.6}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.423149910244596e-05,0.015443170970509446,0.005767096786382138,0.024206515735383998,-0.4223266495634329,-0.10811015485689923
20260206_144300,outer_iter_5,BH_Continuation_Pullback_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,33,optuna,,"{'formula003_v1': 0.75, 'formula011': 0.6, 'formula005': 0.55, 'formula013': 0.8, 'formula008': 0.75}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.3487797320910183e-05,0.01508370143625657,0.005590095762376623,0.02402275663900291,-0.4512960180557801,-0.10227995613558538
20260203_063015,outer_iter_1,TH_MR_PanicSell_5D_v1,qlib_native,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,7,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.453156073561565e-05,0.0160978745294725,0.005838511455076525,0.02350959350722795,-0.5765190431837702,-0.11927915971899294
20260205_071333,outer_iter_1,BH_Continuation_Pullback_21D_v1,qlib_native,21.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,18,optuna,,"{'formula008': 0.55, 'formula010': 0.75, 'formula005': 0.85, 'formula002_v2': 0.9}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.977879027399138e-05,0.019681879700641346,0.007087352085209948,0.02334151047376123,-1.1199770924729673,-0.17836383235752962
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,43,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.034933780884058e-05,0.013689567444570764,0.004843142398504058,0.022932374957170352,-0.5645481944084167,-0.08472981996462592
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,25,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.034933780884058e-05,0.013689567444570764,0.004843142398504058,0.022932374957170352,-0.5645481944084167,-0.08472981996462592
20260205_093103,outer_iter_3,BH_MR_VolCompression_9D_v3,qlib_native,9.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,59,optuna,,"{'formula012_v1': 0.6, 'formula005': 0.7, 'formula002': 0.6, 'formula013': 0.85, 'formula008': 0.8}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.9089292538552202e-05,0.019586054015934773,0.006923251624175424,0.02291261669261203,-0.7007143937836996,-0.17635014830167972
20260202_125915,outer_iter_3,BH_MR_PanicSelling_5D_v1,qlib_native,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,33,optuna,,"{'formula009': 0.6, 'formula010': 0.9, 'formula002': 0.6, 'formula005_v2': 0.75}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.742162884888875e-05,0.01864525850217149,0.006526347666035523,0.0226888935748867,-0.5678149779825292,-0.16138806633141256
20260205_093220,outer_iter_2,BH_Continuation_TrendPullback_20MA_10D_v1,qlib_native,10.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,16,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.108008520592583e-05,0.014846619242002711,0.005017060279010347,0.021904496243425477,-0.4172083351685313,-0.10190711183958978
20260206_142717,outer_iter_2,BH_MR_Exhaustion_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,8,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.108469683207666e-05,0.01498610739229988,0.005018157846034245,0.021705360278168336,-0.4937291604496921,-0.10385669490862037
20260207_051736,outer_iter_1,BH_Continuation_Breakout_5D_v1,qlib_legacy,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,45,optuna,,"{'formula003': 0.6, 'formula007': 0.6, 'formula012': 0.75, 'formula004': 0.7, 'formula015': 0.65}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.7402194947980674e-05,0.019846748609008844,0.006521722397619401,0.021300238267700628,-0.5107108862994039,-0.1836183160878645
20260205_013950,outer_iter_1,BH_Trend_Pullback_20D_10D_v1,qlib_native,10.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,12,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.580489351955878e-05,0.01870833808110997,0.00614156465765499,0.021279202151836166,-0.7045696258580133,-0.16294457620649672
20260205_071333,outer_iter_1,BH_Continuation_Pullback_21D_v1,qlib_native,21.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,31,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.9939994852716958e-05,0.01538959606965446,0.004745718774946636,0.019988780517232217,-0.614642499381079,-0.11222776896327002
20260206_011826,outer_iter_1,BH_Uptrend_Pullback_Retest_7D_v1,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,9,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.848749900326506e-05,0.014731525576947842,0.004400024762777084,0.01936060471168629,-0.5388815063489636,-0.10259042207940805
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,45,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.99283879411587e-05,0.016248992267080615,0.004742956329995771,0.018920569984989786,-0.39209788359209824,-0.12597350641057725
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,17,optuna,,"{'formula004': 0.65, 'formula007': 0.65, 'formula015': 0.55, 'formula012': 0.8, 'formula002': 0.55}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.7644421899409684e-05,0.014739161064192124,0.004199372412059505,0.01846813955166182,-0.4813982520358353,-0.10303719181148296
20260205_093103,outer_iter_1,BH_CV_Uptick_5D_v1,qlib_native,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,13,optuna,,"{'formula011': 0.55, 'formula005': 0.6, 'formula003': 0.7, 'formula009': 0.7}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.5644786363157107e-05,0.013412496084802375,0.0037234591544313914,0.017994861457082647,-0.6301784024077798,-0.08529806653895622
20260205_013950,outer_iter_1,BH_Trend_Pullback_20D_10D_v1,qlib_native,10.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,11,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,2.1173706394361457e-05,0.01835030954753088,0.005039342121858027,0.017800900410866165,-0.6944689794995739,-0.1618978471636765
20260206_002735,root,BH_MR_Exhaustion_5D_v1,qlib_native,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,3,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.7841366171705737e-05,0.016213841208604283,0.004246245148865966,0.01697581641017667,-0.47587206434785095,-0.12705200330627298
20260206_011826,outer_iter_1,BH_Uptrend_Pullback_Retest_7D_v1,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,2,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.5156451933783379e-05,0.014777495692389514,0.003607235560240444,0.01582286722020045,-0.5268374442249841,-0.10723952578243567
20260206_011826,outer_iter_1,BH_Uptrend_Pullback_Retest_7D_v1,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,1,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.5156451933783254e-05,0.014777495692389514,0.0036072355602404143,0.015822867220200317,-0.5268374442249841,-0.10723952578243523
20260206_142717,outer_iter_3,BH_MR_Exhaustion_5D_v3,qlib_legacy,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,67,optuna,,"{'formula014': 0.55, 'formula012': 0.65, 'formula005': 0.7, 'formula003_v1': 0.6, 'formula008_v1': 0.7}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.681750308983518e-05,0.01667997011649898,0.004002565735380773,0.015554452407980026,-0.45683409441352985,-0.1365112335921288
20260202_125915,outer_iter_3,BH_MR_PanicSelling_5D_v1,qlib_native,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,5,optuna,,"{'formula007': 0.6, 'formula010': 0.65, 'formula003': 0.75, 'formula006': 0.7}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.4893415989691712e-05,0.015253490202668923,0.0035446330055466276,0.015063072662669699,-0.5966111470698443,-0.1143656728921495
20260206_144300,outer_iter_2,BH_Continuation_Pullback_7D_v2,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,4,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.3204530629647102e-05,0.013603346003761854,0.00314267828985601,0.014974961078310277,-0.7207671855844556,-0.09154787548477461
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,98,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.1678048735816253e-05,0.013727263656430084,0.002779375599124268,0.013124258829679268,-0.5645481944084167,-0.09484867884494708
20260206_142717,outer_iter_5,BH_MR_Exhaustion_6D_v5,qlib_legacy,6.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,77,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.1678048735816253e-05,0.013727263656430084,0.002779375599124268,0.013124258829679268,-0.5645481944084167,-0.09484867884494708
20260202_125915,outer_iter_2,BH_MR_PanicSelling_5D_v1,qlib_native,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,5,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.2064745231166804e-05,0.014232471048677284,0.0028714093650176993,0.013077548065133828,-0.49858147161789457,-0.10228812474617621
20260205_013950,outer_iter_1,BH_Trend_Pullback_20D_10D_v1,qlib_native,10.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,15,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.2078162531982441e-05,0.017633128025295222,0.0028746026826118208,0.01056720146266179,-0.607658624186981,-0.15662456557067006
20260205_033043,outer_iter_3,BH_CT_Uptrend_LiquidityTest_7D_v3,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,17,optuna,,"{'formula011': 0.6, 'formula008': 0.55, 'formula013': 0.55, 'formula006': 0.6, 'formula003': 0.55}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.0609224367709114e-05,0.01573313281607193,0.0025249953995147693,0.010402959404535134,-0.5910727471036646,-0.12578838144109905
20260206_002735,root,BH_MR_Exhaustion_5D_v1,qlib_native,5.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,30,fixed_q95,0.95,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.1941208958720254e-05,0.017778405531808993,0.0028420077321754202,0.010362009073671422,-0.5565932124352757,-0.16039336824364125
20260205_033043,outer_iter_1,BH_CT_Uptrend_Pullback_10D_v1,qlib_native,10.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,55,optuna,,"{'formula012': 0.55, 'formula006': 0.85, 'formula015': 0.55, 'formula007': 0.6, 'formula001': 0.7}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,1.0575697063745495e-05,0.015764642947683326,0.002517015901171428,0.010349356371684186,-0.6646915471762714,-0.12837143688861186
20260207_172843,outer_iter_2,BH_MR_PostSelloffStability_7D_v1,qlib_legacy,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,28,fixed_q90,0.9,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,9.580232681599963e-06,0.015973966847091264,0.0022800953782207913,0.00925234369373894,-0.5505264949161588,-0.13229984587068422
20260131_041725,root,BH_SR_SelloffRebound_3D_v1,per_combo_parallel,3.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,17,optuna,,"{'formula005_v1': 0.9, 'formula009': 0.75, 'formula010': 0.65, 'formula002': 0.7}",us,us,sp500,~/.qlib/sh_sp500_qlib,^GSPC,1.0974512238000384e-05,0.01967290303108123,0.0026119339126440913,0.00860607753300669,-0.46110409219535714,-0.20660760528072752
20260205_033043,outer_iter_3,BH_CT_Uptrend_LiquidityTest_7D_v3,qlib_native,7.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,73,optuna,,"{'formula012_v2': 0.65, 'formula009': 0.6, 'formula015': 0.55, 'formula005': 0.55, 'formula002': 0.65}",cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,7.94326474573816e-06,0.014434074866855509,0.001890497009485682,0.008489821566096754,-0.49061709893935324,-0.10960484779592927
20260205_033043,outer_iter_1,BH_CT_Uptrend_Pullback_10D_v1,qlib_native,10.0,2015-01-01 ~ 2020-12-31,2021-01-01 ~ 2025-12-31,39,fixed_q80,0.8,,cn,cn,csi500,~/.qlib/qlib_data/cn_data,SH000905,7.386401730792201e-06,0.016690185727155846,0.0017579636119285438,0.0068274768043307945,-0.3499356942176819,-0.14751090836528957
